Type,Token,Log(Probability)
Negative,jazz,-0.132262777221
Negative,robot,-0.132262777221
Negative,earn,-0.132262777221
Negative,colleagues,-0.132262777221
Negative,homosexual,-0.132262777221
Negative,worn,-0.132262777221
Negative,assistance,-0.132262777221
Negative,symbolism,-0.132262777221
Negative,base,-0.132262777221
Negative,faceoff,-0.132262777221
Negative,minds,-0.132262777221
Negative,lambs,-0.132262777221
Negative,destruction,-0.132262777221
Negative,reviewed,-0.132262777221
Negative,commit,-0.132262777221
Negative,marc,-0.132262777221
Negative,facing,-0.132262777221
Negative,notable,-0.132262777221
Negative,airport,-0.132262777221
Negative,suffer,-0.132262777221
Negative,contrary,-0.132262777221
Negative,joey,-0.132262777221
Negative,constructed,-0.132262777221
Negative,riot,-0.132262777221
Negative,unsatisfying,-0.132262777221
Negative,gangsters,-0.132262777221
Negative,ambition,-0.132262777221
Negative,bills,-0.132262777221
Negative,place,-0.132858809058
Negative,latter,-0.135537909254
Negative,finale,-0.136487363083
Negative,himself,-0.136646206468
Negative,high,-0.136701842388
Negative,though,-0.136939264431
Negative,involved,-0.138212043553
Negative,surely,-0.138212043553
Negative,halloween,-0.138212043553
Negative,photography,-0.138212043553
Negative,revolves,-0.138212043553
Negative,multiple,-0.138212043553
Negative,lead,-0.139373166385
Negative,with,-0.13967711562
Negative,weird,-0.139737897784
Negative,convincing,-0.140436708667
Negative,which,-0.141592338735
Negative,group,-0.142316441885
Negative,hopkins,-0.142316441885
Negative,rage,-0.142316441885
Negative,section,-0.142316441885
Negative,male,-0.142316441885
Negative,methods,-0.142316441885
Negative,flair,-0.142316441885
Negative,split,-0.142316441885
Negative,ned,-0.142316441885
Negative,sticks,-0.142316441885
Negative,round,-0.142316441885
Negative,resembles,-0.142316441885
Negative,walls,-0.142316441885
Negative,fellow,-0.142316441885
Negative,hair,-0.142316441885
Negative,guard,-0.142316441885
Negative,medium,-0.142316441885
Negative,groups,-0.142316441885
Negative,note,-0.14341563816
Negative,pictures,-0.144411859888
Negative,destroy,-0.145318930047
Negative,named,-0.146536908204
Negative,boy,-0.147013228587
Negative,scientists,-0.147610741555
Negative,mere,-0.147610741555
Negative,hang,-0.147610741555
Negative,darkness,-0.147610741555
Negative,numbers,-0.147610741555
Negative,closing,-0.147610741555
Negative,depp,-0.147610741555
Negative,paulie,-0.147610741555
Negative,turns,-0.150490373331
Negative,causes,-0.150878455389
Negative,de,-0.150878455389
Negative,disappointed,-0.150878455389
Negative,western,-0.150878455389
Negative,metal,-0.150878455389
Negative,student,-0.150878455389
Negative,still,-0.151473381187
Negative,see,-0.152726879781
Negative,itself,-0.15277748823
Negative,boys,-0.153096280639
Negative,almost,-0.153884854061
Negative,battle,-0.154217255863
Negative,wit,-0.154700166341
Negative,immediately,-0.154700166341
Negative,dangerous,-0.154700166341
Negative,understand,-0.155914045286
Negative,actions,-0.155914045286
Negative,relief,-0.155914045286
Negative,nearly,-0.156571609126
Negative,fun,-0.15762949738
Negative,discovers,-0.15762949738
Negative,other,-0.158333422761
Negative,outside,-0.158783653474
Negative,element,-0.159229824822
Negative,l,-0.159229824822
Negative,seeing,-0.159946335907
Negative,call,-0.160932120053
Negative,knows,-0.161933643898
Negative,million,-0.164684254914
Negative,explicit,-0.164684254914
Negative,serving,-0.164684254914
Negative,barbara,-0.164684254914
Negative,harder,-0.164684254914
Negative,surprise,-0.164684254914
Negative,editor,-0.164684254914
Negative,description,-0.164684254914
Negative,underworld,-0.164684254914
Negative,videos,-0.164684254914
Negative,guards,-0.164684254914
Negative,lesson,-0.164684254914
Negative,text,-0.164684254914
Negative,continually,-0.164684254914
Negative,newcomer,-0.164684254914
Negative,chances,-0.164684254914
Negative,wholeheartedly,-0.164684254914
Negative,designing,-0.164684254914
Negative,confronts,-0.164684254914
Negative,females,-0.164684254914
Negative,relax,-0.164684254914
Negative,hoffmans,-0.164684254914
Negative,quips,-0.164684254914
Negative,headquarters,-0.164684254914
Negative,wrought,-0.164684254914
Negative,stevens,-0.164684254914
Negative,drove,-0.164684254914
Negative,mandatory,-0.164684254914
Negative,rolled,-0.164684254914
Negative,rebellion,-0.164684254914
Negative,inadvertently,-0.164684254914
Negative,corporate,-0.164684254914
Negative,succeeding,-0.164684254914
Negative,lays,-0.164684254914
Negative,disastrously,-0.164684254914
Negative,drafted,-0.164684254914
Negative,jury,-0.164684254914
Negative,assertive,-0.164684254914
Negative,bmovies,-0.164684254914
Negative,loathe,-0.164684254914
Negative,records,-0.164684254914
Negative,bursting,-0.164684254914
Negative,lowlife,-0.164684254914
Negative,superiors,-0.164684254914
Negative,indicate,-0.164684254914
Negative,twenties,-0.164684254914
Negative,aggressive,-0.164684254914
Negative,hinges,-0.164684254914
Negative,paired,-0.164684254914
Negative,sites,-0.164684254914
Negative,unflattering,-0.164684254914
Negative,nononsense,-0.164684254914
Negative,diving,-0.164684254914
Negative,thailand,-0.164684254914
Negative,bubble,-0.164684254914
Negative,survives,-0.164684254914
Negative,survived,-0.164684254914
Negative,abused,-0.164684254914
Negative,nikita,-0.164684254914
Negative,pornographic,-0.164684254914
Negative,illustrates,-0.164684254914
Negative,gosh,-0.164684254914
Negative,yearns,-0.164684254914
Negative,lipstick,-0.164684254914
Negative,slipped,-0.164684254914
Negative,entity,-0.164684254914
Negative,coppola,-0.164684254914
Negative,snappy,-0.164684254914
Negative,idealistic,-0.164684254914
Negative,posted,-0.164684254914
Negative,tara,-0.164684254914
Negative,melts,-0.164684254914
Negative,dynamics,-0.164684254914
Negative,klingon,-0.164684254914
Negative,opinion,-0.164684254914
Negative,tools,-0.164684254914
Negative,sharply,-0.164684254914
Negative,singular,-0.164684254914
Negative,pigs,-0.164684254914
Negative,efficiently,-0.164684254914
Negative,muppets,-0.164684254914
Negative,asylum,-0.164684254914
Negative,jaw,-0.164684254914
Negative,conclude,-0.164684254914
Negative,coherence,-0.164684254914
Negative,forgiven,-0.164684254914
Negative,fundamentally,-0.164684254914
Negative,oldest,-0.164684254914
Negative,protection,-0.164684254914
Negative,routines,-0.164684254914
Negative,shorts,-0.164684254914
Negative,pursuing,-0.164684254914
Negative,gears,-0.164684254914
Negative,props,-0.164684254914
Negative,cow,-0.164684254914
Negative,charisma,-0.164684254914
Negative,fuss,-0.164684254914
Negative,kyle,-0.164684254914
Negative,retreat,-0.164684254914
Negative,terminally,-0.164684254914
Negative,ragtag,-0.164684254914
Negative,troupe,-0.164684254914
Negative,sincerely,-0.164684254914
Negative,afterlife,-0.164684254914
Negative,disgusted,-0.164684254914
Negative,drastic,-0.164684254914
Negative,flourish,-0.164684254914
Negative,impossibly,-0.164684254914
Negative,moreover,-0.164684254914
Negative,elvis,-0.164684254914
Negative,soil,-0.164684254914
Negative,lumets,-0.164684254914
Negative,recorded,-0.164684254914
Negative,removing,-0.164684254914
Negative,curiously,-0.164684254914
Negative,interiors,-0.164684254914
Negative,suited,-0.164684254914
Negative,manager,-0.164684254914
Negative,trained,-0.164684254914
Negative,cheering,-0.164684254914
Negative,solving,-0.164684254914
Negative,catatonic,-0.164684254914
Negative,lib,-0.164684254914
Negative,shelmikedmu,-0.164684254914
Negative,flights,-0.164684254914
Negative,mantra,-0.164684254914
Negative,lemmons,-0.164684254914
Negative,lingers,-0.164684254914
Negative,gecko,-0.164684254914
Negative,friendly,-0.164684254914
Negative,unfaithful,-0.164684254914
Negative,feels,-0.164684254914
Negative,slide,-0.164684254914
Negative,shred,-0.164684254914
Negative,inhabits,-0.164684254914
Negative,neutral,-0.164684254914
Negative,crystals,-0.164684254914
Negative,pardon,-0.164684254914
Negative,tips,-0.164684254914
Negative,lungs,-0.164684254914
Negative,descends,-0.164684254914
Negative,upstaged,-0.164684254914
Negative,linear,-0.164684254914
Negative,playwright,-0.164684254914
Negative,gym,-0.164684254914
Negative,digs,-0.164684254914
Negative,psychologically,-0.164684254914
Negative,howser,-0.164684254914
Negative,bag,-0.164684254914
Negative,rehab,-0.164684254914
Negative,unfortunate,-0.164684254914
Negative,bounds,-0.164684254914
Negative,majors,-0.164684254914
Negative,quoting,-0.164684254914
Negative,poignancy,-0.164684254914
Negative,shield,-0.164684254914
Negative,suspended,-0.164684254914
Negative,slept,-0.164684254914
Negative,starlet,-0.164684254914
Negative,stormy,-0.164684254914
Negative,permeated,-0.164684254914
Negative,diamonds,-0.164684254914
Negative,pained,-0.164684254914
Negative,blends,-0.164684254914
Negative,credentials,-0.164684254914
Negative,moderate,-0.164684254914
Negative,1980s,-0.164684254914
Negative,metaphors,-0.164684254914
Negative,vhs,-0.164684254914
Negative,reminding,-0.164684254914
Negative,awakened,-0.164684254914
Negative,fantasies,-0.164684254914
Negative,goodlooking,-0.164684254914
Negative,comparing,-0.164684254914
Negative,patton,-0.164684254914
Negative,noticing,-0.164684254914
Negative,commits,-0.164684254914
Negative,needing,-0.164684254914
Negative,bullies,-0.164684254914
Negative,showers,-0.164684254914
Negative,unnecessarily,-0.164684254914
Negative,politician,-0.164684254914
Negative,encountered,-0.164684254914
Negative,improbable,-0.164684254914
Negative,affects,-0.164684254914
Negative,pessimistic,-0.164684254914
Negative,access,-0.164684254914
Negative,contradiction,-0.164684254914
Negative,billed,-0.164684254914
Negative,nary,-0.164684254914
Negative,comingofage,-0.164684254914
Negative,coed,-0.164684254914
Negative,trends,-0.164684254914
Negative,yarn,-0.164684254914
Negative,fleshed,-0.164684254914
Negative,lapd,-0.164684254914
Negative,unscrupulous,-0.164684254914
Negative,demonstration,-0.164684254914
Negative,gather,-0.164684254914
Negative,instant,-0.164684254914
Negative,robberies,-0.164684254914
Negative,earning,-0.164684254914
Negative,promoter,-0.164684254914
Negative,arrangements,-0.164684254914
Negative,tighter,-0.164684254914
Negative,giamatti,-0.164684254914
Negative,plague,-0.164684254914
Negative,bresslaw,-0.164684254914
Negative,visible,-0.164684254914
Negative,meaty,-0.164684254914
Negative,mystical,-0.164684254914
Negative,accusations,-0.164684254914
Negative,pokes,-0.164684254914
Negative,bouts,-0.164684254914
Negative,herrings,-0.164684254914
Negative,neighborhood,-0.164684254914
Negative,spits,-0.164684254914
Negative,betting,-0.164684254914
Negative,drugs,-0.164684254914
Negative,intertwined,-0.164684254914
Negative,ennio,-0.164684254914
Negative,papers,-0.164684254914
Negative,wellmeaning,-0.164684254914
Negative,loveable,-0.164684254914
Negative,tensions,-0.164684254914
Negative,explorers,-0.164684254914
Negative,muellerstahl,-0.164684254914
Negative,symbolic,-0.164684254914
Negative,fought,-0.164684254914
Negative,releases,-0.164684254914
Negative,solar,-0.164684254914
Negative,unsure,-0.164684254914
Negative,begging,-0.164684254914
Negative,surrealism,-0.164684254914
Negative,scully,-0.164684254914
Negative,tasteless,-0.164684254914
Negative,andrew,-0.164684254914
Negative,telephone,-0.164684254914
Negative,connick,-0.164684254914
Negative,reward,-0.164684254914
Negative,flashing,-0.164684254914
Negative,confines,-0.164684254914
Negative,confined,-0.164684254914
Negative,subdued,-0.164684254914
Negative,trooper,-0.164684254914
Negative,disk,-0.164684254914
Negative,tags,-0.164684254914
Negative,instructor,-0.164684254914
Negative,eden,-0.164684254914
Negative,policemen,-0.164684254914
Negative,marlon,-0.164684254914
Negative,flaunt,-0.164684254914
Negative,stairs,-0.164684254914
Negative,dose,-0.164684254914
Negative,obscenities,-0.164684254914
Negative,frozen,-0.164684254914
Negative,demon,-0.164684254914
Negative,firearms,-0.164684254914
Negative,holidays,-0.164684254914
Negative,stating,-0.164684254914
Negative,impassioned,-0.164684254914
Negative,files,-0.164684254914
Negative,dismay,-0.164684254914
Negative,daring,-0.164684254914
Negative,allegory,-0.164684254914
Negative,sciencefiction,-0.164684254914
Negative,kris,-0.164684254914
Negative,resent,-0.164684254914
Negative,performs,-0.164684254914
Negative,tended,-0.164684254914
Negative,testimony,-0.164684254914
Negative,costuming,-0.164684254914
Negative,is,-0.167731952158
Negative,moments,-0.168332031929
Negative,films,-0.168526321208
Negative,romance,-0.169256984704
Negative,secret,-0.169256984704
Negative,credit,-0.16992090328
Negative,entire,-0.170810357711
Negative,perhaps,-0.171704682592
Negative,officer,-0.172063785279
Negative,direction,-0.17260391821
Negative,use,-0.173145833662
Negative,kid,-0.173401472015
Negative,during,-0.173477373372
Negative,appealing,-0.175331499113
Negative,sheer,-0.175331499113
Negative,and,-0.175946820193
Negative,particular,-0.176179893752
Negative,wife,-0.176413547496
Negative,dog,-0.177175199097
Negative,dealing,-0.177175199097
Negative,help,-0.178216668221
Negative,home,-0.178898114133
Negative,meet,-0.179039547891
Negative,beginning,-0.179183824609
Negative,operation,-0.179791147304
Negative,model,-0.179791147304
Negative,years,-0.18136299606
Negative,campbell,-0.181558073478
Negative,set,-0.181739419094
Negative,release,-0.183793077861
Negative,currently,-0.183793077861
Negative,devoted,-0.183793077861
Negative,usual,-0.183793077861
Negative,till,-0.183793077861
Negative,mark,-0.183793077861
Negative,humorous,-0.183793077861
Negative,bought,-0.183793077861
Negative,making,-0.186488625232
Negative,neil,-0.186710561244
Negative,control,-0.186710561244
Negative,draw,-0.186710561244
Negative,record,-0.186710561244
Negative,right,-0.187339460574
Negative,took,-0.18893180116
Negative,dealer,-0.190679463447
Negative,newspaper,-0.190679463447
Negative,vague,-0.190679463447
Negative,illegal,-0.190679463447
Negative,terror,-0.190679463447
Negative,paradise,-0.190679463447
Negative,civilization,-0.190679463447
Negative,austin,-0.190679463447
Negative,velvet,-0.190679463447
Negative,dignity,-0.190679463447
Negative,paint,-0.190679463447
Negative,demanding,-0.190679463447
Negative,classes,-0.190679463447
Negative,overbearing,-0.190679463447
Negative,surviving,-0.190679463447
Negative,boot,-0.190679463447
Negative,by,-0.190960736242
Negative,sam,-0.192340597817
Negative,less,-0.193253407111
Negative,win,-0.193253407111
Negative,began,-0.194228530528
Negative,killers,-0.194228530528
Negative,demands,-0.196393114641
Negative,personally,-0.196393114641
Negative,cutting,-0.196393114641
Negative,speaks,-0.196393114641
Negative,success,-0.197186894601
Negative,cannot,-0.198899970252
Negative,however,-0.199803955
Negative,sympathetic,-0.200308164644
Negative,live,-0.200947798901
Negative,green,-0.201210130939
Negative,fairly,-0.201837253331
Negative,violent,-0.201837253331
Negative,order,-0.203753819592
Negative,dorn,-0.205326239411
Negative,attendant,-0.205326239411
Negative,pursue,-0.205326239411
Negative,cinematic,-0.205326239411
Negative,stole,-0.205326239411
Negative,tendency,-0.205326239411
Negative,walking,-0.205326239411
Negative,refer,-0.205326239411
Negative,company,-0.205326239411
Negative,lovitz,-0.205326239411
Negative,permanent,-0.205326239411
Negative,invited,-0.205326239411
Negative,audio,-0.205326239411
Negative,springer,-0.205326239411
Negative,anastasia,-0.205326239411
Negative,encounters,-0.205326239411
Negative,petty,-0.205326239411
Negative,bastards,-0.205326239411
Negative,helpless,-0.205326239411
Negative,transition,-0.205326239411
Negative,sarandon,-0.205326239411
Negative,earns,-0.205326239411
Negative,stumbling,-0.205326239411
Negative,mcnaughton,-0.205326239411
Negative,wells,-0.205326239411
Negative,obsessive,-0.205326239411
Negative,shoes,-0.205326239411
Negative,katherine,-0.205326239411
Negative,portion,-0.205326239411
Negative,combination,-0.205326239411
Negative,brutality,-0.205326239411
Negative,voyage,-0.205326239411
Negative,deeper,-0.205326239411
Negative,milk,-0.205326239411
Negative,custody,-0.205326239411
Negative,gates,-0.205326239411
Negative,whites,-0.205326239411
Negative,u,-0.205326239411
Negative,penn,-0.205326239411
Negative,harm,-0.205326239411
Negative,1998s,-0.205326239411
Negative,normally,-0.205326239411
Negative,corrupt,-0.205326239411
Negative,wound,-0.205326239411
Negative,changed,-0.205326239411
Negative,continue,-0.205326239411
Negative,casey,-0.205326239411
Negative,moviemaking,-0.205326239411
Negative,cinema,-0.205326239411
Negative,bullets,-0.205326239411
Negative,risky,-0.205326239411
Negative,electric,-0.205326239411
Negative,unstable,-0.205326239411
Negative,whilst,-0.205326239411
Negative,closet,-0.205326239411
Negative,demonstrate,-0.205326239411
Negative,inherently,-0.205326239411
Negative,role,-0.20585344389
Negative,crime,-0.207752976806
Negative,him,-0.209506452523
Negative,done,-0.210265289223
Negative,connection,-0.211989969692
Negative,amount,-0.211989969692
Negative,stands,-0.213124609972
Negative,score,-0.213850311718
Negative,prior,-0.214724937413
Negative,imagery,-0.214724937413
Negative,reallife,-0.214724937413
Negative,murray,-0.214724937413
Negative,qualities,-0.214724937413
Negative,hoffman,-0.214724937413
Negative,generation,-0.214724937413
Negative,copy,-0.214724937413
Negative,makes,-0.216066533696
Negative,band,-0.216214555554
Negative,occasionally,-0.216214555554
Negative,mob,-0.217151674808
Negative,plenty,-0.218904645912
Negative,game,-0.219476727754
Negative,limited,-0.22126778328
Negative,stern,-0.22126778328
Negative,understandable,-0.22126778328
Negative,perpetually,-0.22126778328
Negative,shifts,-0.22126778328
Negative,confidence,-0.22126778328
Negative,replacement,-0.22126778328
Negative,lately,-0.22126778328
Negative,tons,-0.22126778328
Negative,conviction,-0.22126778328
Negative,ratio,-0.22126778328
Negative,witnessed,-0.22126778328
Negative,vessel,-0.22126778328
Negative,thornton,-0.22126778328
Negative,wake,-0.22126778328
Negative,deserted,-0.22126778328
Negative,harold,-0.22126778328
Negative,journalist,-0.22126778328
Negative,photo,-0.22126778328
Negative,veronica,-0.22126778328
Negative,whereas,-0.22126778328
Negative,man,-0.222542812122
Negative,keeps,-0.223360162241
Negative,member,-0.223846327382
Negative,new,-0.224318954754
Negative,setup,-0.22462679537
Negative,children,-0.225613253556
Negative,animal,-0.226084799578
Negative,provide,-0.226084799578
Negative,direct,-0.226084799578
Negative,return,-0.226084799578
Negative,studios,-0.226084799578
Negative,roll,-0.229779283136
Negative,tricks,-0.229779283136
Negative,returned,-0.229779283136
Negative,terrorists,-0.229779283136
Negative,ransom,-0.229779283136
Negative,scenario,-0.229779283136
Negative,southern,-0.229779283136
Negative,times,-0.229779283136
Negative,harsh,-0.229779283136
Negative,received,-0.229779283136
Negative,heat,-0.229779283136
Negative,regarding,-0.229779283136
Negative,included,-0.229779283136
Negative,deals,-0.229779283136
Negative,believable,-0.231798450772
Negative,smart,-0.232702678342
Negative,episodes,-0.235073582805
Negative,documentary,-0.235073582805
Negative,spots,-0.235073582805
Negative,laura,-0.235073582805
Negative,according,-0.235073582805
Negative,imagination,-0.235073582805
Negative,surreal,-0.235073582805
Negative,obsession,-0.235073582805
Negative,leaving,-0.235073582805
Negative,ticket,-0.235073582805
Negative,easy,-0.237894101868
Negative,jobs,-0.238684836358
Negative,wes,-0.238684836358
Negative,recognize,-0.238684836358
Negative,train,-0.238684836358
Negative,destroyed,-0.238684836358
Negative,black,-0.239016452275
Negative,behind,-0.240091657572
Negative,well,-0.241050395471
Negative,bit,-0.242363618736
Negative,cross,-0.24329408961
Negative,bus,-0.244854603598
Negative,kids,-0.245821017639
Negative,everyone,-0.246111854258
Negative,tom,-0.246111854258
Negative,toward,-0.247146415106
Negative,year,-0.247301285488
Negative,exception,-0.248012638513
Negative,leave,-0.248394961303
Negative,past,-0.248515845717
Negative,scream,-0.250180475195
Negative,government,-0.25041412894
Negative,constantly,-0.25041412894
Negative,feel,-0.251099006731
Negative,learn,-0.251868825348
Negative,means,-0.252147096164
Negative,mind,-0.252740431579
Negative,until,-0.253220929515
Negative,death,-0.253306268313
Negative,as,-0.253809463153
Negative,steps,-0.257793659305
Negative,six,-0.257793659305
Negative,finish,-0.257793659305
Negative,tend,-0.257793659305
Negative,suffered,-0.257793659305
Negative,served,-0.257793659305
Negative,engaging,-0.257793659305
Negative,remarkably,-0.257793659305
Negative,joins,-0.257793659305
Negative,ray,-0.257793659305
Negative,succumb,-0.257793659305
Negative,insecurity,-0.257793659305
Negative,morally,-0.257793659305
Negative,locked,-0.257793659305
Negative,hos,-0.257793659305
Negative,18th,-0.257793659305
Negative,sidekicks,-0.257793659305
Negative,possessions,-0.257793659305
Negative,sixteen,-0.257793659305
Negative,dumps,-0.257793659305
Negative,shipped,-0.257793659305
Negative,tempting,-0.257793659305
Negative,disfigured,-0.257793659305
Negative,idle,-0.257793659305
Negative,platt,-0.257793659305
Negative,sciorra,-0.257793659305
Negative,unrelentingly,-0.257793659305
Negative,bothers,-0.257793659305
Negative,fry,-0.257793659305
Negative,gritty,-0.257793659305
Negative,player,-0.257793659305
Negative,intrusion,-0.257793659305
Negative,financially,-0.257793659305
Negative,previous,-0.257793659305
Negative,ham,-0.257793659305
Negative,posed,-0.257793659305
Negative,occurring,-0.257793659305
Negative,paraphrase,-0.257793659305
Negative,creep,-0.257793659305
Negative,inhuman,-0.257793659305
Negative,twentyfive,-0.257793659305
Negative,glass,-0.257793659305
Negative,recipient,-0.257793659305
Negative,convincingly,-0.257793659305
Negative,egotistical,-0.257793659305
Negative,solitary,-0.257793659305
Negative,milked,-0.257793659305
Negative,eraserhead,-0.257793659305
Negative,nikkis,-0.257793659305
Negative,tamara,-0.257793659305
Negative,wrath,-0.257793659305
Negative,managing,-0.257793659305
Negative,robe,-0.257793659305
Negative,enjoys,-0.257793659305
Negative,undermine,-0.257793659305
Negative,minime,-0.257793659305
Negative,assigns,-0.257793659305
Negative,trains,-0.257793659305
Negative,broadbent,-0.257793659305
Negative,skies,-0.257793659305
Negative,discarded,-0.257793659305
Negative,francois,-0.257793659305
Negative,iconic,-0.257793659305
Negative,rossi,-0.257793659305
Negative,watches,-0.257793659305
Negative,barrymores,-0.257793659305
Negative,sank,-0.257793659305
Negative,condemn,-0.257793659305
Negative,imminent,-0.257793659305
Negative,blaxploitation,-0.257793659305
Negative,bigscreen,-0.257793659305
Negative,focusing,-0.257793659305
Negative,critically,-0.257793659305
Negative,defends,-0.257793659305
Negative,indifference,-0.257793659305
Negative,adheres,-0.257793659305
Negative,pleasures,-0.257793659305
Negative,delicately,-0.257793659305
Negative,unsettling,-0.257793659305
Negative,improves,-0.257793659305
Negative,sweetheart,-0.257793659305
Negative,pressed,-0.257793659305
Negative,liaison,-0.257793659305
Negative,rangers,-0.257793659305
Negative,blueprint,-0.257793659305
Negative,ling,-0.257793659305
Negative,scratch,-0.257793659305
Negative,gladly,-0.257793659305
Negative,transmission,-0.257793659305
Negative,fewer,-0.257793659305
Negative,defeat,-0.257793659305
Negative,bush,-0.257793659305
Negative,weaker,-0.257793659305
Negative,lock,-0.257793659305
Negative,nears,-0.257793659305
Negative,pales,-0.257793659305
Negative,underway,-0.257793659305
Negative,demonstrating,-0.257793659305
Negative,decay,-0.257793659305
Negative,federico,-0.257793659305
Negative,bums,-0.257793659305
Negative,scent,-0.257793659305
Negative,morrison,-0.257793659305
Negative,vengeful,-0.257793659305
Negative,reassuring,-0.257793659305
Negative,scotts,-0.257793659305
Negative,entities,-0.257793659305
Negative,bonds,-0.257793659305
Negative,lucky,-0.257793659305
Negative,grinning,-0.257793659305
Negative,mosaic,-0.257793659305
Negative,kramer,-0.257793659305
Negative,pied,-0.257793659305
Negative,blending,-0.257793659305
Negative,anguished,-0.257793659305
Negative,renders,-0.257793659305
Negative,annabella,-0.257793659305
Negative,lift,-0.257793659305
Negative,tenuous,-0.257793659305
Negative,porno,-0.257793659305
Negative,bike,-0.257793659305
Negative,hairdo,-0.257793659305
Negative,machismo,-0.257793659305
Negative,activities,-0.257793659305
Negative,reshoot,-0.257793659305
Negative,cowriting,-0.257793659305
Negative,crimes,-0.257793659305
Negative,hogan,-0.257793659305
Negative,dc,-0.257793659305
Negative,squadron,-0.257793659305
Negative,observer,-0.257793659305
Negative,spectacles,-0.257793659305
Negative,succumbs,-0.257793659305
Negative,brad,-0.257793659305
Negative,exceeds,-0.257793659305
Negative,depictions,-0.257793659305
Negative,skipping,-0.257793659305
Negative,workingclass,-0.257793659305
Negative,sailors,-0.257793659305
Negative,quoted,-0.257793659305
Negative,sparse,-0.257793659305
Negative,unavoidable,-0.257793659305
Negative,biopic,-0.257793659305
Negative,faking,-0.257793659305
Negative,stake,-0.257793659305
Negative,lineup,-0.257793659305
Negative,zhang,-0.257793659305
Negative,defeats,-0.257793659305
Negative,woefully,-0.257793659305
Negative,adrenaline,-0.257793659305
Negative,kane,-0.257793659305
Negative,megalomaniac,-0.257793659305
Negative,greenwood,-0.257793659305
Negative,almod,-0.257793659305
Negative,equipment,-0.257793659305
Negative,interacting,-0.257793659305
Negative,grossing,-0.257793659305
Negative,selfcongratulatory,-0.257793659305
Negative,incarcerated,-0.257793659305
Negative,actively,-0.257793659305
Negative,jacobi,-0.257793659305
Negative,external,-0.257793659305
Negative,kasdans,-0.257793659305
Negative,bryan,-0.257793659305
Negative,characterdriven,-0.257793659305
Negative,depps,-0.257793659305
Negative,somerset,-0.257793659305
Negative,loops,-0.257793659305
Negative,hospitals,-0.257793659305
Negative,controlled,-0.257793659305
Negative,demo,-0.257793659305
Negative,fizzles,-0.257793659305
Negative,orgasm,-0.257793659305
Negative,cues,-0.257793659305
Negative,inspires,-0.257793659305
Negative,sweeps,-0.257793659305
Negative,spontaneous,-0.257793659305
Negative,comatose,-0.257793659305
Negative,finer,-0.257793659305
Negative,starbucks,-0.257793659305
Negative,dirt,-0.257793659305
Negative,scathing,-0.257793659305
Negative,perceptible,-0.257793659305
Negative,mist,-0.257793659305
Negative,uncanny,-0.257793659305
Negative,eaten,-0.257793659305
Negative,sturdy,-0.257793659305
Negative,blindly,-0.257793659305
Negative,protector,-0.257793659305
Negative,generating,-0.257793659305
Negative,cumming,-0.257793659305
Negative,selfawareness,-0.257793659305
Negative,transformation,-0.257793659305
Negative,defies,-0.257793659305
Negative,emmanuelle,-0.257793659305
Negative,outnumber,-0.257793659305
Negative,trendy,-0.257793659305
Negative,fanfare,-0.257793659305
Negative,lords,-0.257793659305
Negative,bribe,-0.257793659305
Negative,cellular,-0.257793659305
Negative,thinly,-0.257793659305
Negative,infuse,-0.257793659305
Negative,kidnapper,-0.257793659305
Negative,genx,-0.257793659305
Negative,cram,-0.257793659305
Negative,picturesque,-0.257793659305
Negative,stockard,-0.257793659305
Negative,placid,-0.257793659305
Negative,magnitude,-0.257793659305
Negative,seniors,-0.257793659305
Negative,activist,-0.257793659305
Negative,reacts,-0.257793659305
Negative,kooky,-0.257793659305
Negative,cartoonish,-0.257793659305
Negative,singh,-0.257793659305
Negative,inherited,-0.257793659305
Negative,boris,-0.257793659305
Negative,overtones,-0.257793659305
Negative,efficiency,-0.257793659305
Negative,wargames,-0.257793659305
Negative,rife,-0.257793659305
Negative,bullshit,-0.257793659305
Negative,lured,-0.257793659305
Negative,devises,-0.257793659305
Negative,humorously,-0.257793659305
Negative,persuades,-0.257793659305
Negative,marlowe,-0.257793659305
Negative,vulgarity,-0.257793659305
Negative,notices,-0.257793659305
Negative,exposure,-0.257793659305
Negative,prophetic,-0.257793659305
Negative,mechanics,-0.257793659305
Negative,scowls,-0.257793659305
Negative,harbors,-0.257793659305
Negative,nanny,-0.257793659305
Negative,interpret,-0.257793659305
Negative,suitably,-0.257793659305
Negative,astute,-0.257793659305
Negative,mekhi,-0.257793659305
Negative,honed,-0.257793659305
Negative,foods,-0.257793659305
Negative,becky,-0.257793659305
Negative,capitalism,-0.257793659305
Negative,furlong,-0.257793659305
Negative,parodying,-0.257793659305
Negative,construed,-0.257793659305
Negative,enables,-0.257793659305
Negative,churn,-0.257793659305
Negative,breathes,-0.257793659305
Negative,consumer,-0.257793659305
Negative,smug,-0.257793659305
Negative,ethical,-0.257793659305
Negative,shaved,-0.257793659305
Negative,richest,-0.257793659305
Negative,modeling,-0.257793659305
Negative,futility,-0.257793659305
Negative,mousy,-0.257793659305
Negative,unfair,-0.257793659305
Negative,dense,-0.257793659305
Negative,extraordinaire,-0.257793659305
Negative,fireworks,-0.257793659305
Negative,surrender,-0.257793659305
Negative,deniros,-0.257793659305
Negative,retro,-0.257793659305
Negative,sappy,-0.257793659305
Negative,emoting,-0.257793659305
Negative,concocted,-0.257793659305
