Type,Token,Log(Probability)
Positive,morale,-0.157243839974
Positive,spectacularly,-0.157243839974
Positive,earthy,-0.157243839974
Positive,seduces,-0.157243839974
Positive,nathan,-0.157243839974
Positive,quantity,-0.157243839974
Positive,touted,-0.157243839974
Positive,multimillion,-0.157243839974
Positive,heinlein,-0.157243839974
Positive,bargain,-0.157243839974
Positive,railway,-0.157243839974
Positive,harlin,-0.157243839974
Positive,buys,-0.157243839974
Positive,persons,-0.157243839974
Positive,relies,-0.157243839974
Positive,relied,-0.157243839974
Positive,engulfed,-0.157243839974
Positive,reduced,-0.157243839974
Positive,slice,-0.157243839974
Positive,10yearold,-0.157243839974
Positive,toes,-0.157243839974
Positive,miniature,-0.157243839974
Positive,screens,-0.157243839974
Positive,parable,-0.157243839974
Positive,framework,-0.157243839974
Positive,circuit,-0.157243839974
Positive,dina,-0.157243839974
Positive,architect,-0.157243839974
Positive,darned,-0.157243839974
Positive,populate,-0.157243839974
Positive,reunited,-0.157243839974
Positive,grandparents,-0.157243839974
Positive,starters,-0.157243839974
Positive,shues,-0.157243839974
Positive,sources,-0.157243839974
Positive,boast,-0.157243839974
Positive,unprecedented,-0.157243839974
Positive,restraint,-0.157243839974
Positive,confront,-0.157243839974
Positive,question,-0.157243839974
Positive,hobby,-0.157243839974
Positive,stott,-0.157243839974
Positive,rainy,-0.157243839974
Positive,backs,-0.157243839974
Positive,generates,-0.157243839974
Positive,offthewall,-0.157243839974
Positive,fee,-0.157243839974
Positive,usa,-0.157243839974
Positive,rrated,-0.157243839974
Positive,patrol,-0.157243839974
Positive,sid,-0.157243839974
Positive,visceral,-0.157243839974
Positive,attend,-0.157243839974
Positive,ethnic,-0.157243839974
Positive,purely,-0.157243839974
Positive,preparing,-0.157243839974
Positive,glee,-0.157243839974
Positive,inconsistencies,-0.157243839974
Positive,nfl,-0.157243839974
Positive,sentiment,-0.157243839974
Positive,adrian,-0.157243839974
Positive,unknown,-0.157243839974
Positive,kellys,-0.157243839974
Positive,ramirez,-0.157243839974
Positive,ear,-0.157243839974
Positive,merits,-0.157243839974
Positive,diehard,-0.157243839974
Positive,repetition,-0.157243839974
Positive,motif,-0.157243839974
Positive,casper,-0.157243839974
Positive,prophecy,-0.157243839974
Positive,rituals,-0.157243839974
Positive,scares,-0.157243839974
Positive,spoofs,-0.157243839974
Positive,labutes,-0.157243839974
Positive,modest,-0.157243839974
Positive,snakes,-0.157243839974
Positive,alternate,-0.157243839974
Positive,macabre,-0.157243839974
Positive,facility,-0.157243839974
Positive,waits,-0.157243839974
Positive,alone,-0.157243839974
Positive,logical,-0.157243839974
Positive,allowed,-0.157243839974
Positive,listens,-0.157243839974
Positive,disasters,-0.157243839974
Positive,disguised,-0.157243839974
Positive,disguises,-0.157243839974
Positive,emotion,-0.157243839974
Positive,rival,-0.157243839974
Positive,sad,-0.157243839974
Positive,salt,-0.157243839974
Positive,up,-0.157243839974
Positive,observe,-0.157243839974
Positive,standpoint,-0.157243839974
Positive,spider,-0.157243839974
Positive,rescues,-0.157243839974
Positive,condition,-0.157243839974
Positive,civilians,-0.157243839974
Positive,disliked,-0.157243839974
Positive,dress,-0.157243839974
Positive,resorts,-0.157243839974
Positive,qualify,-0.157243839974
Positive,fights,-0.157243839974
Positive,runner,-0.157243839974
Positive,abound,-0.157243839974
Positive,fifteen,-0.157243839974
Positive,opposing,-0.157243839974
Positive,counted,-0.157243839974
Positive,accompanied,-0.157243839974
Positive,detailing,-0.157243839974
Positive,prostitute,-0.157243839974
Positive,enlist,-0.157243839974
Positive,superhuman,-0.157243839974
Positive,excitement,-0.157243839974
Positive,deadly,-0.157243839974
Positive,mastermind,-0.157243839974
Positive,investigator,-0.157243839974
Positive,pursuit,-0.157243839974
Positive,striving,-0.157243839974
Positive,plentiful,-0.157243839974
Positive,panned,-0.157243839974
Positive,steam,-0.157243839974
Positive,receives,-0.157243839974
Positive,speak,-0.157243839974
Positive,applied,-0.157243839974
Positive,interested,-0.157243839974
Positive,inspiring,-0.157243839974
Positive,bowler,-0.157243839974
Positive,opts,-0.157243839974
Positive,sprawling,-0.157243839974
Positive,underwritten,-0.157243839974
Positive,price,-0.157243839974
Positive,arquette,-0.157243839974
Positive,notice,-0.157243839974
Positive,chinatown,-0.157243839974
Positive,figuring,-0.157243839974
Positive,uneasy,-0.157243839974
Positive,prepare,-0.157243839974
Positive,toned,-0.157243839974
Positive,peak,-0.157243839974
Positive,casual,-0.157243839974
Positive,contains,-0.157243839974
Positive,relate,-0.157243839974
Positive,deadon,-0.157243839974
Positive,pact,-0.157243839974
Positive,madly,-0.157243839974
Positive,retirement,-0.157243839974
Positive,nikki,-0.157243839974
Positive,interestingly,-0.157243839974
Positive,savage,-0.157243839974
Positive,requires,-0.157243839974
Positive,crossed,-0.157243839974
Positive,attending,-0.157243839974
Positive,cuts,-0.157243839974
Positive,supernatural,-0.157243839974
Positive,weekend,-0.157243839974
Positive,uncovers,-0.157243839974
Positive,met,-0.157243839974
Positive,counts,-0.157243839974
Positive,ginger,-0.157243839974
Positive,distinction,-0.157243839974
Positive,say,-0.157243839974
Positive,roland,-0.157243839974
Positive,mild,-0.157243839974
Positive,technique,-0.157243839974
Positive,bites,-0.157243839974
Positive,nyc,-0.157243839974
Positive,scheme,-0.157243839974
Positive,mountains,-0.157243839974
Positive,comedian,-0.157243839974
Positive,assault,-0.157243839974
Positive,properly,-0.157243839974
Positive,westerns,-0.157243839974
Positive,adept,-0.157243839974
Positive,motivations,-0.157243839974
Positive,pan,-0.157243839974
Positive,capable,-0.157243839974
Positive,gore,-0.157243839974
Positive,publisher,-0.157243839974
Positive,cowrote,-0.157243839974
Positive,fans,-0.157243839974
Positive,myriad,-0.157243839974
Positive,rivals,-0.157243839974
Positive,moment,-0.157243839974
Positive,elfman,-0.157243839974
Positive,benicio,-0.157243839974
Positive,forth,-0.157243839974
Positive,frenzied,-0.157243839974
Positive,failures,-0.157243839974
Positive,sink,-0.157243839974
Positive,responsibilities,-0.157243839974
Positive,lo,-0.157243839974
Positive,lover,-0.157243839974
Positive,doogie,-0.157243839974
Positive,parrot,-0.157243839974
Positive,settles,-0.157243839974
Positive,mayhem,-0.157243839974
Positive,isolated,-0.157243839974
Positive,confusion,-0.157243839974
Positive,incarnation,-0.157243839974
Positive,hyperactive,-0.157243839974
Positive,procedure,-0.157243839974
Positive,elm,-0.157243839974
Positive,preceding,-0.157243839974
Positive,substitute,-0.157243839974
Positive,middleaged,-0.157243839974
Positive,dispatched,-0.157243839974
Positive,costar,-0.157243839974
Positive,necessarily,-0.157243839974
Positive,emmerich,-0.157243839974
Positive,expectation,-0.157243839974
Positive,carreys,-0.157243839974
Positive,denouement,-0.157243839974
Positive,ignores,-0.157243839974
Positive,hunts,-0.157243839974
Positive,terrified,-0.157243839974
Positive,doo,-0.157243839974
Positive,deserve,-0.157243839974
Positive,souls,-0.157243839974
Positive,glimpse,-0.157243839974
Positive,opportunities,-0.157243839974
Positive,far,-0.157243839974
Positive,schtick,-0.157243839974
Positive,soulless,-0.157243839974
Positive,mercilessly,-0.157243839974
Positive,blank,-0.157243839974
Positive,warnings,-0.157243839974
Positive,guts,-0.157243839974
Positive,rig,-0.157243839974
Positive,dares,-0.157243839974
Positive,sells,-0.157243839974
Positive,youngest,-0.157243839974
Positive,fountain,-0.157243839974
Positive,closed,-0.157243839974
Positive,romeo,-0.157243839974
Positive,idyllic,-0.157243839974
Positive,squeeze,-0.157243839974
Positive,basics,-0.157243839974
Positive,debut,-0.157243839974
Positive,legs,-0.157243839974
Positive,dozen,-0.157243839974
Positive,rick,-0.157243839974
Positive,respond,-0.157243839974
Positive,preserve,-0.157243839974
Positive,conclusions,-0.157243839974
Positive,letdown,-0.157243839974
Positive,simulated,-0.157243839974
Positive,insistence,-0.157243839974
Positive,shakes,-0.157243839974
Positive,yorks,-0.157243839974
Positive,gaze,-0.157243839974
Positive,whove,-0.157243839974
Positive,complications,-0.157243839974
Positive,intend,-0.157243839974
Positive,occurrence,-0.157243839974
Positive,toro,-0.157243839974
Positive,conveying,-0.157243839974
Positive,bumps,-0.157243839974
Positive,unnamed,-0.157243839974
Positive,shawn,-0.157243839974
Positive,wandering,-0.157243839974
Positive,butterworth,-0.157243839974
Positive,corridors,-0.157243839974
Positive,article,-0.157243839974
Positive,summed,-0.157243839974
Positive,grounded,-0.157243839974
Positive,exhausted,-0.157243839974
Positive,clock,-0.157243839974
Positive,twisting,-0.157243839974
Positive,gerald,-0.157243839974
Positive,occurs,-0.157243839974
Positive,analogy,-0.157243839974
Positive,wraps,-0.157243839974
Positive,reporters,-0.157243839974
Positive,goingson,-0.157243839974
Positive,pound,-0.157243839974
Positive,stylish,-0.157243839974
Positive,atop,-0.157243839974
Positive,walken,-0.157243839974
Positive,coincidence,-0.157243839974
Positive,incidentally,-0.157243839974
Positive,let,-0.157243839974
Positive,freeing,-0.157243839974
Positive,allure,-0.157243839974
Positive,biker,-0.157243839974
Positive,exchanges,-0.157243839974
Positive,maul,-0.157243839974
Positive,insanely,-0.157243839974
Positive,crooked,-0.157243839974
Positive,strangelove,-0.157243839974
Positive,repulsive,-0.157243839974
Positive,schemes,-0.157243839974
Positive,timothy,-0.157243839974
Positive,newcomers,-0.157243839974
Positive,swamp,-0.157243839974
Positive,abrupt,-0.157243839974
Positive,newton,-0.157243839974
Positive,poses,-0.157243839974
Positive,pose,-0.157243839974
Positive,howling,-0.157243839974
Positive,cheated,-0.157243839974
Positive,rhythm,-0.157243839974
Positive,retired,-0.157243839974
Positive,fbi,-0.157243839974
Positive,envelope,-0.157243839974
Positive,dreadfully,-0.157243839974
Positive,proclaimed,-0.157243839974
Positive,hoggett,-0.157243839974
Positive,decapitated,-0.157243839974
Positive,stallones,-0.157243839974
Positive,prequel,-0.157243839974
Positive,informed,-0.157243839974
Positive,intelligently,-0.157243839974
Positive,kahn,-0.157243839974
Positive,nerd,-0.157243839974
Positive,vera,-0.157243839974
Positive,deborah,-0.157243839974
Positive,stylistic,-0.157243839974
Positive,broke,-0.157243839974
Positive,pushed,-0.157243839974
Positive,kinetic,-0.157243839974
Positive,occasions,-0.157243839974
Positive,jolly,-0.157243839974
Positive,bald,-0.157243839974
Positive,swarm,-0.157243839974
Positive,murphys,-0.157243839974
Positive,scotland,-0.157243839974
Positive,protecting,-0.157243839974
Positive,conflict,-0.157243839974
Positive,heavyhanded,-0.157243839974
Positive,guaranteed,-0.157243839974
Positive,spouting,-0.157243839974
Positive,ensue,-0.157243839974
Positive,everybodys,-0.157243839974
Positive,wallet,-0.157243839974
Positive,examining,-0.157243839974
Positive,shagged,-0.157243839974
Positive,firsttime,-0.157243839974
Positive,conceit,-0.157243839974
Positive,goldberg,-0.157243839974
Positive,theatres,-0.157243839974
Positive,legitimate,-0.157243839974
Positive,defense,-0.157243839974
Positive,1994s,-0.157243839974
Positive,choked,-0.157243839974
Positive,refuge,-0.157243839974
Positive,nightclub,-0.157243839974
Positive,foil,-0.157243839974
Positive,andre,-0.157243839974
Positive,maverick,-0.157243839974
Positive,third,-0.157243839974
Positive,downs,-0.157243839974
Positive,signature,-0.157243839974
Positive,assortment,-0.157243839974
Positive,meaning,-0.157243839974
Positive,pointe,-0.157243839974
Positive,alarm,-0.157243839974
Positive,sail,-0.157243839974
Positive,shame,-0.157243839974
Positive,tuckers,-0.157243839974
Positive,hartman,-0.157243839974
Positive,zombies,-0.157243839974
Positive,overkill,-0.157243839974
Positive,liev,-0.157243839974
Positive,prevents,-0.157243839974
Positive,shit,-0.157243839974
Positive,jacket,-0.157243839974
Positive,french,-0.157243839974
Positive,costners,-0.157243839974
Positive,funky,-0.157243839974
Positive,marijuana,-0.157243839974
Positive,recreated,-0.157243839974
Positive,norman,-0.157243839974
Positive,pair,-0.157243839974
Positive,label,-0.157243839974
Positive,killing,-0.157243839974
Positive,associates,-0.157243839974
Positive,residence,-0.157243839974
Positive,multiplex,-0.157243839974
Positive,aiming,-0.157243839974
Positive,stations,-0.157243839974
Positive,characteristics,-0.157243839974
Positive,drained,-0.157243839974
Positive,rosanna,-0.157243839974
Positive,hart,-0.157243839974
Positive,services,-0.157243839974
Positive,amnesia,-0.157243839974
Positive,gap,-0.157243839974
Positive,replaced,-0.157243839974
Positive,employees,-0.157243839974
Positive,singlehandedly,-0.157243839974
Positive,featherstone,-0.157243839974
Positive,deliberately,-0.157243839974
Positive,hallucinations,-0.157243839974
Positive,indication,-0.157243839974
Positive,underused,-0.157243839974
Positive,staple,-0.157243839974
Positive,pathos,-0.157243839974
Positive,proportions,-0.157243839974
Positive,buildings,-0.157243839974
Positive,experienced,-0.157243839974
Positive,completed,-0.157243839974
Positive,bear,-0.157243839974
Positive,atmospheric,-0.157243839974
Positive,frivolous,-0.157243839974
Positive,admitted,-0.157243839974
Positive,chronic,-0.157243839974
Positive,yorkers,-0.157243839974
Positive,chunk,-0.157243839974
Positive,brand,-0.157243839974
Positive,baker,-0.157243839974
Positive,flashy,-0.157243839974
Positive,largerthanlife,-0.157243839974
Positive,mentor,-0.157243839974
Positive,macdowell,-0.157243839974
Positive,juggling,-0.157243839974
Positive,aspire,-0.157243839974
Positive,relations,-0.157243839974
Positive,triangle,-0.157243839974
Positive,seths,-0.157243839974
Positive,liquor,-0.157243839974
Positive,conference,-0.157243839974
Positive,provocative,-0.157243839974
Positive,tease,-0.157243839974
Positive,kicked,-0.157243839974
Positive,gifted,-0.157243839974
Positive,peacemaker,-0.157243839974
Positive,muster,-0.157243839974
Positive,focus,-0.157243839974
Positive,discount,-0.157243839974
Positive,begs,-0.157243839974
Positive,populated,-0.157243839974
Positive,catching,-0.157243839974
Positive,ooze,-0.157243839974
Positive,sorority,-0.157243839974
Positive,troi,-0.157243839974
Positive,passing,-0.157243839974
Positive,dreaded,-0.157243839974
Positive,tailor,-0.157243839974
Positive,rumours,-0.157243839974
Positive,shaft,-0.157243839974
Positive,provided,-0.157243839974
Positive,pullman,-0.157243839974
Positive,pic,-0.157243839974
Positive,hasnt,-0.157243839974
Positive,unscathed,-0.157243839974
Positive,painter,-0.157243839974
Positive,division,-0.157243839974
Positive,protects,-0.157243839974
Positive,pond,-0.157243839974
Positive,shore,-0.157243839974
Positive,prodigy,-0.157243839974
Positive,hunted,-0.157243839974
Positive,absorb,-0.157243839974
Positive,followup,-0.157243839974
Positive,goldman,-0.157243839974
Positive,ark,-0.157243839974
Positive,albeit,-0.157243839974
Positive,flies,-0.157243839974
Positive,ample,-0.157243839974
Positive,widely,-0.157243839974
Positive,townsfolk,-0.157243839974
Positive,clown,-0.157243839974
Positive,raucous,-0.157243839974
Positive,income,-0.157243839974
Positive,weighty,-0.157243839974
Positive,sniper,-0.157243839974
Positive,giovanni,-0.157243839974
Positive,syndrome,-0.157243839974
Positive,relates,-0.157243839974
Positive,yup,-0.157243839974
Positive,val,-0.157243839974
Positive,phrases,-0.157243839974
Positive,unger,-0.157243839974
Positive,ended,-0.157243839974
Positive,sandler,-0.157243839974
Positive,down,-0.161325016785
Positive,michael,-0.166232623201
Positive,plays,-0.166642537976
Positive,you,-0.166787612644
Positive,title,-0.169843876753
Positive,scenes,-0.171714322782
Positive,really,-0.173085356453
Positive,youll,-0.173363505337
Positive,humor,-0.17505511609
Positive,now,-0.175255247958
Positive,stars,-0.175980402555
Positive,were,-0.177177767342
Positive,effect,-0.17800240014
Positive,effects,-0.180607833039
Positive,havent,-0.181905894208
Positive,says,-0.186098702646
Positive,months,-0.186991183368
Positive,baby,-0.187617489017
Positive,street,-0.187617489017
Positive,hardly,-0.188952699701
Positive,rest,-0.19060243692
Positive,case,-0.190796399685
Positive,camera,-0.19092696623
Positive,machine,-0.191191171897
Positive,avoid,-0.193769715999
Positive,information,-0.195717987788
Positive,kelly,-0.195717987788
Positive,instead,-0.195717987788
Positive,out,-0.198062744582
Positive,mans,-0.199064015668
Positive,board,-0.199064015668
Positive,current,-0.199064015668
Positive,would,-0.199369315646
Positive,house,-0.199679106294
Positive,realized,-0.200312561865
Positive,some,-0.200491892254
Positive,points,-0.201637959332
Positive,dad,-0.201637959332
Positive,close,-0.202098075758
Positive,professional,-0.203047529587
Positive,happening,-0.203047529587
Positive,zero,-0.203047529587
Positive,hour,-0.203047529587
Positive,spent,-0.204549554752
Positive,sick,-0.204549554752
Positive,ahead,-0.206153440455
Positive,across,-0.206153440455
Positive,course,-0.206712516238
Positive,learned,-0.207869913044
Positive,murders,-0.207869913044
Positive,actors,-0.2084086006
Positive,hear,-0.208774140614
Positive,independence,-0.209711259868
Positive,mr,-0.210881803576
Positive,line,-0.211691623996
Positive,sent,-0.212738952565
Positive,van,-0.212738952565
Positive,business,-0.213097074707
Positive,spy,-0.21382736834
Positive,desperately,-0.21382736834
Positive,acted,-0.21382736834
Positive,hes,-0.21382736834
Positive,pilot,-0.216137529027
Positive,billy,-0.216137529027
Positive,laughing,-0.218644384638
Positive,personality,-0.219979595322
Positive,discover,-0.219979595322
Positive,quaid,-0.221374177393
Positive,worked,-0.222832181601
Positive,word,-0.222832181601
Positive,hong,-0.224358035832
Positive,obnoxious,-0.224358035832
Positive,simply,-0.225147904475
Positive,bob,-0.225415342615
Positive,be,-0.22551822491
Positive,somehow,-0.225956590058
Positive,track,-0.225956590058
Positive,parts,-0.225956590058
Positive,favorite,-0.227633167865
Positive,hint,-0.227633167865
Positive,trial,-0.227633167865
Positive,treatment,-0.227633167865
Positive,affleck,-0.227633167865
Positive,introduces,-0.227633167865
Positive,cops,-0.227633167865
Positive,sandra,-0.227633167865
Positive,numerous,-0.227633167865
Positive,cruel,-0.227633167865
Positive,table,-0.227633167865
Positive,original,-0.228434887831
Positive,humans,-0.228797100999
Positive,stay,-0.228797100999
Positive,something,-0.229307799557
Positive,how,-0.230245670916
Positive,strangely,-0.231244421417
Positive,increasingly,-0.231244421417
Positive,make,-0.231244421417
Positive,kidnapping,-0.231244421417
Positive,impressed,-0.231244421417
Positive,fast,-0.231244421417
Positive,plans,-0.233192693207
Positive,dead,-0.233695900411
Positive,everywhere,-0.235246351975
Positive,stab,-0.235246351975
Positive,johnson,-0.235246351975
Positive,angeles,-0.235246351975
Positive,said,-0.23577724252
Positive,about,-0.236754133029
Positive,needs,-0.236971032444
Positive,woods,-0.237414188658
Positive,office,-0.238543942075
Positive,peter,-0.238927637567
Positive,thurman,-0.239706000166
Positive,picked,-0.239706000166
Positive,bucks,-0.239706000166
Positive,roth,-0.239706000166
Positive,staged,-0.239706000166
Positive,every,-0.240136848322
Positive,spin,-0.244706681224
Positive,paying,-0.244706681224
Positive,main,-0.246327383556
Positive,protagonist,-0.247441648945
Positive,late,-0.247441648945
Positive,scale,-0.247441648945
Positive,trouble,-0.247441648945
Positive,saving,-0.248391728032
Positive,missing,-0.248391728032
Positive,facial,-0.250353244365
Positive,mistaken,-0.250353244365
Positive,gooding,-0.250353244365
Positive,protect,-0.250353244365
Positive,specific,-0.250353244365
Positive,wide,-0.250353244365
Positive,came,-0.251571222522
Positive,carrey,-0.252401073014
Positive,horse,-0.253459155233
Positive,jeff,-0.254541041328
Positive,this,-0.255218999537
Positive,audience,-0.255647544035
Positive,length,-0.256779513524
Positive,clues,-0.256779513524
Positive,month,-0.256779513524
Positive,string,-0.256779513524
Positive,belongs,-0.256779513524
Positive,needless,-0.256779513524
Positive,flight,-0.256779513524
Positive,coming,-0.257770715928
Positive,like,-0.258527175811
Positive,producer,-0.259123453993
Positive,cause,-0.259123453993
Positive,completely,-0.259726797575
Positive,describe,-0.260337332938
Positive,bar,-0.260337332938
Positive,anything,-0.26116279143
Positive,deep,-0.261266904517
Positive,heads,-0.261580499788
Positive,island,-0.262213399575
Positive,actress,-0.26259684012
Positive,cheating,-0.26415904389
Positive,extent,-0.26415904389
Positive,tune,-0.26415904389
Positive,dimension,-0.26415904389
Positive,burning,-0.26415904389
Positive,respective,-0.26415904389
Positive,popularity,-0.26415904389
Positive,hopelessly,-0.26415904389
Positive,troops,-0.26415904389
Positive,front,-0.26415904389
Positive,driving,-0.26415904389
Positive,choose,-0.26415904389
Positive,hours,-0.26415904389
Positive,likely,-0.26415904389
Positive,too,-0.264678528397
Positive,giving,-0.265496730626
Positive,funny,-0.265836401411
Positive,sequences,-0.265950099416
Positive,free,-0.266178211527
Positive,sex,-0.266472909728
Positive,self,-0.268275152362
Positive,e,-0.268275152362
Positive,explains,-0.268275152362
Positive,television,-0.268889195802
Positive,forward,-0.269718569232
Positive,rock,-0.271200029271
Positive,hit,-0.271702564558
Positive,having,-0.272209554094
Positive,hero,-0.272721057394
Positive,spark,-0.272721057394
Positive,technically,-0.272721057394
Positive,caused,-0.272721057394
Positive,joined,-0.272721057394
Positive,strangers,-0.272721057394
Positive,explosion,-0.272721057394
Positive,brains,-0.272721057394
Positive,closest,-0.272721057394
Positive,gwyneth,-0.272721057394
Positive,teaching,-0.272721057394
Positive,performing,-0.272721057394
Positive,rachel,-0.272721057394
Positive,nazi,-0.272721057394
Positive,consequently,-0.272721057394
Positive,spell,-0.272721057394
Positive,comfortable,-0.272721057394
Positive,returning,-0.272721057394
Positive,tea,-0.272721057394
Positive,molly,-0.272721057394
Positive,opposite,-0.275888336472
Positive,etc,-0.277538073691
Positive,thrills,-0.277538073691
Positive,department,-0.277538073691
Positive,screening,-0.277538073691
Positive,reaction,-0.277538073691
Positive,handled,-0.277538073691
Positive,shots,-0.277538073691
Positive,went,-0.278259240935
Positive,respect,-0.279234364352
Positive,half,-0.280302236378
Positive,gets,-0.281691210898
Positive,insects,-0.282774722057
Positive,residents,-0.282774722057
Positive,ball,-0.282774722057
Positive,web,-0.282774722057
Positive,target,-0.282774722057
Positive,assassin,-0.282774722057
Positive,absence,-0.282774722057
Positive,basement,-0.282774722057
Positive,guide,-0.282774722057
Positive,sketch,-0.282774722057
Positive,associated,-0.282774722057
Positive,liar,-0.282774722057
Positive,cup,-0.282774722057
Positive,phone,-0.282774722057
Positive,believing,-0.282774722057
Positive,v,-0.282774722057
Positive,daughters,-0.282774722057
Positive,frustrated,-0.282774722057
Positive,screenplay,-0.282774722057
Positive,comedy,-0.283956774595
Positive,d,-0.285567936949
Positive,blair,-0.286526856919
Positive,fare,-0.286526856919
Positive,purpose,-0.287304380538
Positive,pitt,-0.288488373252
Positive,suicide,-0.288488373252
Positive,granted,-0.288488373252
Positive,premise,-0.289999048825
Positive,nasty,-0.290510370837
Positive,monster,-0.291544931685
Positive,includes,-0.291544931685
Positive,early,-0.292403423255
Positive,sexually,-0.294747363724
Positive,resources,-0.294747363724
Positive,sell,-0.294747363724
Positive,haunt,-0.294747363724
Positive,engage,-0.294747363724
Positive,tied,-0.294747363724
Positive,tear,-0.294747363724
Positive,caliber,-0.294747363724
Positive,rescue,-0.294747363724
Positive,curiosity,-0.294747363724
Positive,1996s,-0.294747363724
Positive,chest,-0.294747363724
Positive,dimwitted,-0.294747363724
Positive,daryl,-0.294747363724
Positive,possess,-0.294747363724
Positive,knife,-0.294747363724
Positive,travoltas,-0.294747363724
Positive,shooting,-0.294747363724
Positive,trailers,-0.294747363724
Positive,pot,-0.294747363724
Positive,choreographed,-0.294747363724
Positive,around,-0.295523214799
Positive,flick,-0.296646896639
Positive,look,-0.298106375813
Positive,hollow,-0.299262844846
Positive,want,-0.300330795921
Positive,goes,-0.300529716318
Positive,entirely,-0.301633749309
Positive,box,-0.301633749309
Positive,episode,-0.301633749309
Positive,theyve,-0.301633749309
Positive,foot,-0.301633749309
Positive,jr,-0.301633749309
Positive,protagonists,-0.301633749309
Positive,settle,-0.301633749309
Positive,quality,-0.302674279495
Positive,wrote,-0.303094706437
Positive,doing,-0.303729928451
Positive,sarah,-0.304085228303
Positive,utterly,-0.304085228303
Positive,or,-0.305129757074
Positive,gauge,-0.309246933419
Positive,rodriguez,-0.309246933419
Positive,insists,-0.309246933419
Positive,placement,-0.309246933419
Positive,breakfast,-0.309246933419
Positive,nemesis,-0.309246933419
Positive,chow,-0.309246933419
Positive,los,-0.309246933419
Positive,motive,-0.309246933419
Positive,dynamic,-0.309246933419
Positive,requisite,-0.309246933419
Positive,impending,-0.309246933419
Positive,undoubtedly,-0.309246933419
Positive,trace,-0.309246933419
Positive,paid,-0.309246933419
Positive,dated,-0.309246933419
Positive,hotshot,-0.309246933419
Positive,coat,-0.309246933419
Positive,witches,-0.309246933419
Positive,pops,-0.309246933419
Positive,mentioning,-0.309246933419
Positive,grotesque,-0.309246933419
Positive,publicity,-0.309246933419
Positive,helping,-0.309246933419
Positive,april,-0.309246933419
Positive,begin,-0.311277468646
Positive,impossible,-0.311571986365
Positive,meanwhile,-0.311966434772
Positive,bright,-0.313363041891
Positive,damn,-0.313363041891
Positive,happen,-0.314213186312
Positive,students,-0.31478511696
Positive,wise,-0.31478511696
Positive,device,-0.317708512167
Positive,tape,-0.317708512167
Positive,jamie,-0.317708512167
Positive,convince,-0.317708512167
Positive,seth,-0.317708512167
Positive,ice,-0.317708512167
Positive,stumbles,-0.317708512167
Positive,think,-0.318398631788
Positive,stop,-0.318524747007
Positive,dr,-0.319515268872
Positive,had,-0.320038990169
Positive,j,-0.320742572256
Positive,managed,-0.322303086244
Positive,waiting,-0.323253791413
Positive,me,-0.324774326276
Positive,enough,-0.325325141432
Positive,there,-0.325915958106
Positive,yellow,-0.327168841416
Positive,dna,-0.327168841416
Positive,harmless,-0.327168841416
Positive,chill,-0.327168841416
Positive,wolves,-0.327168841416
Positive,noteworthy,-0.327168841416
Positive,pages,-0.327168841416
Positive,uncover,-0.327168841416
Positive,stranger,-0.327168841416
Positive,mask,-0.327168841416
Positive,ally,-0.327168841416
Positive,disco,-0.327168841416
Positive,accuracy,-0.327168841416
Positive,commitment,-0.327168841416
Positive,pairing,-0.327168841416
Positive,gravity,-0.327168841416
Positive,scores,-0.327168841416
Positive,window,-0.327168841416
Positive,severe,-0.327168841416
Positive,anticipation,-0.327168841416
Positive,dust,-0.327168841416
Positive,pretending,-0.327168841416
Positive,celluloid,-0.327168841416
Positive,minimal,-0.327168841416
Positive,gene,-0.327168841416
Positive,shoulders,-0.327168841416
Positive,fiance,-0.327168841416
Positive,rodman,-0.327168841416
Positive,gorillas,-0.327168841416
Positive,gigantic,-0.327168841416
Positive,dick,-0.327168841416
Positive,practical,-0.327168841416
Positive,distracted,-0.327168841416
Positive,hated,-0.327168841416
Positive,network,-0.327168841416
Positive,dances,-0.327168841416
Positive,favourite,-0.327168841416
Positive,literary,-0.327168841416
Positive,february,-0.327168841416
Positive,junior,-0.327168841416
Positive,dramatically,-0.327168841416
Positive,shades,-0.327168841416
Positive,birthday,-0.327168841416
Positive,rita,-0.327168841416
Positive,employee,-0.327168841416
Positive,nerves,-0.327168841416
Positive,al,-0.327168841416
Positive,critique,-0.327168841416
Positive,fill,-0.327168841416
Positive,weve,-0.327168841416
Positive,beat,-0.327168841416
Positive,fault,-0.327168841416
Positive,actually,-0.327671260032
Positive,sort,-0.328724307918
Positive,agent,-0.329711035978
Positive,been,-0.330050527432
Positive,onto,-0.330575442859
Positive,example,-0.331273239749
Positive,type,-0.331741571206
Positive,id,-0.332330546532
Positive,trust,-0.332330546532
Positive,here,-0.332527757255
Positive,series,-0.332527757255
Positive,lack,-0.332815404557
Positive,ask,-0.333093675373
Positive,suddenly,-0.333093675373
Positive,money,-0.333832571697
Positive,gonna,-0.334121602058
Positive,besides,-0.334121602058
Positive,talk,-0.334782025526
Positive,ill,-0.335581081232
Positive,might,-0.33600932891
Positive,sucked,-0.337816085615
Positive,stunt,-0.337816085615
Positive,stealing,-0.337816085615
Positive,boyfriend,-0.337816085615
Positive,reaches,-0.337816085615
Positive,porn,-0.337816085615
Positive,attempted,-0.337816085615
Positive,honestly,-0.337816085615
Positive,looking,-0.339447171194
Positive,women,-0.341108032374
Positive,interesting,-0.341422825096
